CustomerID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Cluster
15434.0,4832,6,205.76,4,1,2,412,1
15435.0,4846,1,108.32000000000001,3,4,3,343,0
15436.0,4836,3,703.66,4,3,1,431,1
15437.0,5086,1,128.04,1,4,3,143,2
15438.0,4955,1,88.44,2,4,3,243,2
15440.0,4878,3,145.0,2,3,2,232,2
15442.0,5072,1,9.9,1,4,4,144,2
15443.0,4825,8,1158.01,4,1,1,411,1
15444.0,4833,2,613.38,4,3,1,431,1
15445.0,5088,1,27.75,1,4,4,144,2
15447.0,5154,1,28.09,1,4,4,144,2
15448.0,5136,1,100.17999999999999,1,4,3,143,2
15449.0,4850,5,117.37,3,2,3,323,0
15450.0,4854,1,65.18,3,4,3,343,0
15452.0,4853,3,150.21,3,3,2,332,0
15453.0,4825,7,727.96,4,1,1,411,1
15454.0,5186,1,69.55,1,4,3,143,2
15456.0,5107,3,96.3,1,3,3,133,2
15457.0,5086,1,109.19,1,4,3,143,2
15458.0,4849,1,8.57,3,4,4,344,0
15460.0,5178,1,164.04,1,4,2,142,2
15462.0,4918,3,17.05,2,3,4,234,2
15463.0,4853,1,12.99,3,4,4,344,0
15464.0,5162,1,661.11,1,4,1,141,2
15465.0,4843,24,720.23,3,1,1,311,1
15466.0,4909,1,108.8,2,4,3,243,2
15467.0,4833,4,120.68,4,2,3,423,0
15468.0,4859,5,136.71,3,2,2,322,1
15469.0,4866,4,178.15,3,2,2,322,1
15471.0,4826,1,153.94,4,4,2,442,0
15472.0,4937,1,173.98,2,4,2,242,2
15473.0,4838,10,36.9,4,1,4,414,0
15475.0,4901,1,52.98,2,4,3,243,2
15478.0,4864,2,162.07,3,3,2,332,0
15480.0,4940,1,191.87,2,4,2,242,2
15482.0,4839,16,482.98,4,1,1,411,1
15483.0,4985,4,143.71,1,2,2,122,2
15484.0,4825,5,410.94,4,2,1,421,1
15485.0,4854,3,273.62,3,3,2,332,0
15488.0,4916,1,16.06,2,4,4,244,2
15489.0,4846,4,163.65,3,2,2,322,1
15491.0,4919,7,600.31,2,1,1,211,1
15492.0,4852,2,88.86,3,3,3,333,0
15493.0,4856,7,1337.49,3,1,1,311,1
15494.0,4845,2,298.77,3,3,2,332,0
15497.0,4841,3,55.15,3,3,3,333,0
15498.0,4824,35,2517.99,4,1,1,411,1
15500.0,4832,4,310.17,4,2,1,421,1
15502.0,4839,23,7836.84,4,1,1,411,1
15503.0,5186,1,143.72,1,4,2,142,2
15504.0,4905,1,29.01,2,4,4,244,2
15505.0,4876,7,233.09,2,1,2,212,1
15506.0,4846,3,292.3,3,3,2,332,0
15507.0,4995,1,186.45,1,4,2,142,2
15508.0,5013,6,312.12,1,1,1,111,1
15510.0,5154,1,125.0,1,4,3,143,2
15511.0,4835,5,638.94,4,2,1,421,1
15512.0,4979,2,13.65,1,3,4,134,2
15513.0,4855,22,1294.48,3,1,1,311,1
15514.0,4836,13,538.06,4,1,1,411,1
15516.0,4868,3,41.68,3,3,4,334,0
15517.0,5057,1,48.81,1,4,4,144,2
15518.0,4888,13,548.14,2,1,1,211,1
15520.0,4825,1,31.04,4,4,4,444,0
15521.0,4860,13,800.92,3,1,1,311,1
15522.0,4856,2,54.14,3,3,3,333,0
15523.0,4908,1,36.31,2,4,4,244,2
15524.0,4848,1,110.0,3,4,3,343,0
15525.0,4826,4,496.08,4,2,1,421,1
15526.0,4857,2,21.979999999999997,3,3,4,334,0
15527.0,4842,10,616.02,3,1,1,311,1
15528.0,5078,1,67.8,1,4,3,143,2
15529.0,4846,12,1160.59,3,1,1,311,1
15530.0,4845,4,307.1,3,2,1,321,1
15531.0,4831,2,692.66,4,3,1,431,1
15532.0,4849,6,1036.36,3,1,1,311,1
15533.0,4843,5,340.53,3,2,1,321,1
15535.0,4997,7,381.7,1,1,1,111,1
15537.0,4987,1,92.69,1,4,3,143,2
15539.0,4831,1,55.09,4,4,3,443,0
15540.0,4835,1,25.7,4,4,4,444,0
15541.0,4938,1,60.730000000000004,2,4,3,243,2
15543.0,5112,1,61.58,1,4,3,143,2
15544.0,4832,11,416.33,4,1,1,411,1
15545.0,4878,2,218.05,2,3,2,232,2
15547.0,4831,14,1827.52,4,1,1,411,1
15549.0,4901,4,381.43,2,2,1,221,1
15550.0,4828,4,171.04,4,2,2,422,1
15551.0,4860,1,113.99,3,4,3,343,0
15552.0,5041,1,30.330000000000002,1,4,4,144,2
15553.0,4884,1,134.98000000000002,2,4,2,242,2
15554.0,5101,1,67.35,1,4,3,143,2
15555.0,4836,20,1563.83,4,1,1,411,1
15556.0,4848,1,55.489999999999995,3,4,3,343,0
15557.0,4852,1,71.19,3,4,3,343,0
15561.0,4835,5,143.02,4,2,2,422,1
15562.0,5175,1,3.45,1,4,4,144,2
15563.0,4832,7,224.97,4,1,2,412,1
15565.0,4874,2,36.53,3,3,4,334,0
15567.0,4842,1,22.65,3,4,4,344,0
15568.0,4826,3,135.49,4,3,2,432,0
15569.0,4927,5,67.12,2,2,3,223,2
15570.0,4831,13,1240.06,4,1,1,411,1
15571.0,4835,4,153.99,4,2,2,422,1
15572.0,4828,7,783.38,4,1,1,411,1
15573.0,4855,2,297.01,3,3,2,332,0
15574.0,5001,4,422.75,1,2,1,121,1
15576.0,4861,1,161.15,3,4,2,342,0
15577.0,4975,3,119.36,1,3,3,133,2
15578.0,4986,1,31.05,1,4,4,144,2
15579.0,4892,2,206.38,2,3,2,232,2
15581.0,4944,14,3610.2,2,1,1,211,1
15582.0,4848,3,105.47,3,3,3,333,0
15584.0,4847,5,383.74,3,2,1,321,1
15585.0,5000,1,70.19,1,4,3,143,2
15587.0,4874,4,26.25,3,2,4,324,0
15589.0,5076,4,128.94,1,2,3,123,2
15590.0,5113,1,30.19,1,4,4,144,2
15592.0,4870,1,37.550000000000004,3,4,4,344,0
15593.0,4894,1,16.65,2,4,4,244,2
15594.0,4839,6,329.62,4,1,1,411,1
15596.0,4924,9,366.21,2,1,1,211,1
15597.0,4853,2,38.35,3,3,4,334,0
15598.0,4859,3,38.29,3,3,4,334,0
15599.0,4850,2,98.23,3,3,3,333,0
15601.0,4835,17,1126.65,4,1,1,411,1
15602.0,4832,15,158.84,4,1,2,412,1
15603.0,4902,1,1.01,2,4,4,244,2
15604.0,4876,1,26.240000000000002,2,4,4,244,2
15605.0,4860,5,307.42,3,2,1,321,1
15606.0,4881,11,326.97,2,1,1,211,1
15607.0,5160,1,15.28,1,4,4,144,2
15608.0,4852,4,195.34,3,2,2,322,1
15609.0,5006,2,93.84,1,3,3,133,2
15610.0,4875,1,11.24,2,4,4,244,2
15611.0,4833,15,258.18,4,1,2,412,1
15612.0,4860,2,36.85,3,3,4,334,0
15615.0,4834,27,1110.37,4,1,1,411,1
15618.0,4856,5,126.351,3,2,3,323,0
15619.0,4834,1,13.25,4,4,4,444,0
15620.0,4873,6,384.71,3,1,1,311,1
15621.0,4828,6,40.3,4,1,4,414,0
15622.0,4827,16,944.23,4,1,1,411,1
15623.0,4965,1,81.52,2,4,3,243,2
15624.0,4940,4,124.31,2,2,3,223,2
15625.0,4924,8,109.50999999999999,2,1,3,213,1
15626.0,4898,2,80.7,2,3,3,233,2
15628.0,4828,10,358.36,4,1,1,411,1
15630.0,4869,3,175.58,3,3,2,332,0
15632.0,4839,10,486.02,4,1,1,411,1
15634.0,4841,1,55.9,3,4,3,343,0
15636.0,4913,2,79.28,2,3,3,233,2
15637.0,4876,1,45.400000000000006,2,4,4,244,2
15638.0,5125,1,9.75,1,4,4,144,2
15639.0,4958,1,107.71,2,4,3,243,2
15640.0,4828,17,1421.29,4,1,1,411,1
15641.0,4929,4,227.24,2,2,2,222,1
15643.0,5003,6,208.24,1,1,2,112,1
15644.0,4990,4,424.1,1,2,1,121,1
15645.0,4842,1,153.54,3,4,2,342,0
15646.0,4981,4,105.75,1,2,3,123,2
15648.0,5028,4,129.45,1,2,3,123,2
15649.0,5160,2,8.5,1,3,4,134,2
15651.0,4860,3,69.07,3,3,3,333,0
15652.0,4915,1,80.92,2,4,3,243,2
15653.0,4916,2,5.4399999999999995,2,3,4,234,2
15654.0,4833,2,64.49,4,3,3,433,0
15655.0,5057,2,134.78,1,3,2,132,2
15656.0,4869,4,207.32999999999998,3,2,2,322,1
15657.0,4846,1,1.25,3,4,4,344,0
15658.0,5014,8,358.05,1,1,1,111,1
15659.0,4867,1,60.05,3,4,3,343,0
15660.0,4849,12,221.83,3,1,2,312,1
15661.0,5141,2,4.55,1,3,4,134,2
15663.0,4930,1,22.59,2,4,4,244,2
15664.0,4874,2,74.61,3,3,3,333,0
15665.0,4992,2,262.53,1,3,2,132,2
15667.0,4863,1,20.22,3,4,4,344,0
15668.0,5041,1,1.06,1,4,4,144,2
15669.0,4864,5,111.4,3,2,3,323,0
15670.0,5120,1,37.8,1,4,4,144,2
15671.0,4842,10,205.76,3,1,2,312,1
15673.0,4912,4,457.13,2,2,1,221,1
15674.0,4897,8,1065.22,2,1,1,211,1
15675.0,4905,3,60.46,2,3,3,233,2
15676.0,4833,5,706.53,4,2,1,421,1
15677.0,4873,1,118.21,3,4,3,343,0
15678.0,4876,1,24.48,2,4,4,244,2
15679.0,4848,4,121.48,3,2,3,323,0
15680.0,4833,3,188.76,4,3,2,432,0
15681.0,4842,6,135.22,3,1,2,312,1
15683.0,4941,1,21.63,2,4,4,244,2
15687.0,4832,11,716.81,4,1,1,411,1
15689.0,4943,2,31.5,2,3,4,234,2
15690.0,4828,2,12.98,4,3,4,434,0
15691.0,5076,1,3.8,1,4,4,144,2
15692.0,4852,1,22.85,3,4,4,344,0
15694.0,4824,15,372.09,4,1,1,411,1
15695.0,5090,2,63.52,1,3,3,133,2
15696.0,4857,12,821.53,3,1,1,311,1
15699.0,4841,1,111.25999999999999,3,4,3,343,0
15700.0,4996,3,258.63,1,3,2,132,2
15701.0,4826,4,697.18,4,2,1,421,1
15703.0,5088,1,14.65,1,4,4,144,2
15704.0,4964,4,377.56,2,2,1,221,1
15705.0,5025,1,36.3,1,4,4,144,2
15706.0,4883,7,309.29,2,1,1,211,1
15707.0,4859,4,488.24,3,2,1,321,1
15708.0,4864,11,1213.25,3,1,1,311,1
15709.0,5107,1,14.49,1,4,4,144,2
15712.0,4833,5,194.34,4,2,2,422,1
15713.0,4967,3,111.38,2,3,3,233,2
15714.0,4835,2,107.14999999999999,4,3,3,433,0
15716.0,4969,4,270.07,1,2,2,122,2
15717.0,5058,1,17.3,1,4,4,144,2
15719.0,4856,14,2063.57,3,1,1,311,1
15720.0,4848,1,315.66,3,4,1,341,0
15721.0,4835,1,187.20000000000002,4,4,2,442,0
15722.0,4859,6,235.93,3,1,2,312,1
15723.0,5188,1,106.0,1,4,3,143,2
15724.0,5025,3,43.5,1,3,4,134,2
15725.0,4839,1,84.84,4,4,3,443,0
15727.0,4840,7,980.94,4,1,1,411,1
15728.0,4873,1,16.1,3,4,4,344,0
15729.0,5022,2,24.5,1,3,4,134,2
15730.0,4889,4,213.98,2,2,2,222,1
15732.0,5036,2,26.47,1,3,4,134,2
15733.0,5106,1,43.5,1,4,4,144,2
15734.0,4938,2,125.94,2,3,3,233,2
15737.0,4838,12,328.68,4,1,1,411,1
15738.0,4842,19,372.82,3,1,1,311,1
15739.0,4890,1,20.19,2,4,4,244,2
15740.0,4873,1,22.25,3,4,4,344,0
15743.0,4840,4,412.18,4,2,1,421,1
15744.0,4901,1,0.8699999999999999,2,4,4,244,2
15745.0,4832,6,277.59,4,1,2,412,1
15746.0,4958,2,41.83,2,3,4,234,2
15747.0,4836,3,228.74,4,3,2,432,0
15748.0,4864,1,78.46000000000001,3,4,3,343,0
15749.0,5059,4,46.24,1,2,4,124,2
15750.0,4826,9,717.3,4,1,1,411,1
15752.0,4863,8,722.04,3,1,1,311,1
15753.0,5128,1,0.55,1,4,4,144,2
15754.0,4874,4,77.72,3,2,3,323,0
15755.0,4824,8,474.8,4,1,1,411,1
15756.0,4885,4,475.63,2,2,1,221,1
15757.0,4889,2,122.83,2,3,3,233,2
15758.0,4848,1,39.85,3,4,4,344,0
15759.0,5042,3,36.22,1,3,4,134,2
15762.0,4889,2,148.07,2,3,2,232,2
15763.0,4855,3,431.72,3,3,1,331,1
15764.0,4905,10,532.9,2,1,1,211,1
15766.0,4888,1,35.29,2,4,4,244,2
15768.0,4939,4,253.28,2,2,2,222,1
15769.0,4831,29,300.67,4,1,2,412,1
15773.0,4829,1,13.34,4,4,4,444,0
15774.0,4892,1,120.05,2,4,3,243,2
15775.0,5069,1,17.3,1,4,4,144,2
15776.0,4957,1,75.31,2,4,3,243,2
15777.0,5065,5,88.78999999999999,1,2,3,123,2
15780.0,5007,3,120.57000000000001,1,3,3,133,2
15781.0,4849,4,85.3,3,2,3,323,0
15782.0,4833,4,283.71,4,2,2,422,1
15783.0,4834,1,48.11,4,4,4,444,0
15785.0,4853,8,282.74,3,1,2,312,1
15786.0,4867,5,788.43,3,2,1,321,1
15787.0,4850,3,445.93,3,3,1,331,1
15789.0,5182,1,24.96,1,4,4,144,2
15790.0,4834,1,119.85,4,4,3,443,0
15791.0,4867,3,252.47,3,3,2,332,0
15793.0,4833,4,53.81999999999999,4,2,3,423,0
15795.0,4973,1,128.44,1,4,3,143,2
15796.0,4824,10,563.95,4,1,1,411,1
15797.0,4937,4,33.85,2,2,4,224,2
15799.0,4899,3,222.21,2,3,2,232,2
15800.0,4931,2,322.81,2,3,1,231,1
15801.0,4870,4,210.6,3,2,2,322,1
15802.0,4966,3,1354.26,2,3,1,231,1
15803.0,4875,1,13.99,2,4,4,244,2
15804.0,4824,19,1121.76,4,1,1,411,1
15805.0,4847,20,845.65,3,1,1,311,1
15806.0,4870,3,62.13,3,3,3,333,0
15807.0,4874,3,123.9,3,3,3,333,0
15808.0,5130,5,754.6,1,2,1,121,1
15809.0,4859,6,176.66,3,1,2,312,1
15810.0,4902,7,299.48,2,1,2,212,1
15811.0,4841,9,491.76,3,1,1,311,1
15812.0,4931,5,207.12,2,2,2,222,1
15813.0,5031,2,151.0,1,3,2,132,2
15814.0,4827,6,250.71,4,1,2,412,1
15815.0,4887,5,105.86,2,2,3,223,2
15819.0,4873,4,246.2,3,2,2,322,1
15820.0,5143,1,38.24,1,4,4,144,2
15821.0,4868,2,229.18,3,3,2,332,0
15822.0,4827,2,111.19,4,3,3,433,0
15823.0,5161,2,85.19,1,3,3,133,2
15825.0,4996,1,176.79,1,4,2,142,2
15826.0,4875,4,223.19,2,2,2,222,1
15827.0,4897,20,629.87,2,1,1,211,1
15829.0,4923,2,53.69,2,3,3,233,2
15830.0,4853,2,122.84,3,3,3,333,0
15831.0,4882,4,186.38,2,2,2,222,1
15832.0,5078,1,124.75,1,4,3,143,2
15834.0,4894,6,1249.87,2,1,1,211,1
15835.0,4868,4,153.65,3,2,2,322,1
15836.0,4869,2,112.34,3,3,3,333,0
15837.0,4888,1,98.19,2,4,3,243,2
15838.0,4835,21,335.86,4,1,1,411,1
15839.0,4849,5,148.81,3,2,2,322,1
15840.0,4882,3,57.9,2,3,3,233,2
15841.0,4888,6,69.92,2,1,3,213,1
15843.0,5127,1,57.15,1,4,3,143,2
15844.0,4870,1,19.73,3,4,4,344,0
15845.0,4841,10,390.21,3,1,1,311,1
15847.0,4862,2,73.7,3,3,3,333,0
15850.0,4843,2,151.69,3,3,2,332,0
15852.0,5010,2,73.81,1,3,3,133,2
15853.0,4875,1,44.08,2,4,4,244,2
15854.0,4828,12,411.05,4,1,1,411,1
15855.0,4960,5,150.88,2,2,2,222,1
15856.0,4828,31,1183.5,4,1,1,411,1
15857.0,4842,1,13.2,3,4,4,344,0
15858.0,4839,5,440.69,4,2,1,421,1
15860.0,4864,8,488.41,3,1,1,311,1
15861.0,4836,9,1186.67,4,1,1,411,1
15862.0,4832,4,402.47,4,2,1,421,1
15863.0,4849,2,66.76,3,3,3,333,0
15864.0,4846,8,67.84,3,1,3,313,1
15865.0,4864,3,224.44,3,3,2,332,0
15866.0,4925,1,174.25,2,4,2,242,2
15867.0,4829,16,1589.46,4,1,1,411,1
15869.0,5101,2,32.13,1,3,4,134,2
15870.0,4856,1,136.94,3,4,2,342,0
15872.0,4838,2,265.34,4,3,2,432,0
15874.0,4887,9,759.63,2,1,1,211,1
15877.0,4825,3,242.3,4,3,2,432,0
15880.0,5193,2,229.12,1,3,2,132,2
15881.0,5136,8,103.44,1,1,3,113,2
15882.0,5022,5,45.980000000000004,1,2,4,124,2
15883.0,4826,2,144.78,4,3,2,432,0
15885.0,4916,3,102.35,2,3,3,233,2
15886.0,4884,1,35.97,2,4,4,244,2
15888.0,4903,2,32.95,2,3,4,234,2
15889.0,4980,2,268.77,1,3,2,132,2
15891.0,5050,1,164.41,1,4,2,142,2
15894.0,5077,2,82.49000000000001,1,3,3,133,2
15895.0,4973,1,21.83,1,4,4,144,2
15897.0,5018,2,50.21,1,3,4,134,2
15898.0,4825,6,287.85,4,1,2,412,1
15899.0,5192,1,16.5,1,4,4,144,2
15900.0,4847,1,103.61,3,4,3,343,0
15901.0,4840,3,243.55,4,3,2,432,0
15903.0,4833,8,166.56,4,1,2,412,1
15904.0,4832,1,88.6,4,4,3,443,0
15906.0,4843,8,515.11,3,1,1,311,1
15907.0,4827,3,644.97,4,3,1,431,1
15909.0,4997,1,13.02,1,4,4,144,2
15910.0,4824,8,484.0,4,1,1,411,1
15912.0,5002,2,39.82,1,3,4,134,2
15916.0,4840,10,613.8,4,1,1,411,1
15917.0,5071,1,61.8,1,4,3,143,2
15918.0,5014,2,100.57,1,3,3,133,2
15919.0,4843,2,352.44,3,3,1,331,1
15920.0,4978,4,129.56,1,2,3,123,2
15921.0,4996,1,94.68,1,4,3,143,2
15922.0,5196,2,51.45,1,3,4,134,2
15923.0,5196,1,59.11,1,4,3,143,2
15925.0,5018,1,34.75,1,4,4,144,2
15930.0,4891,1,84.48,2,4,3,243,2
15932.0,4828,11,184.75,4,1,2,412,1
15933.0,4845,3,158.04,3,3,2,332,0
15935.0,5063,2,327.54,1,3,1,131,2
15937.0,4888,1,16.6,2,4,4,244,2
15938.0,4936,5,41.77,2,2,4,224,2
15939.0,4913,16,140.63,2,1,2,212,1
15940.0,5135,2,12.95,1,3,4,134,2
15942.0,4957,1,37.21,2,4,4,244,2
15944.0,5100,1,30.5,1,4,4,144,2
15945.0,5189,1,5.5,1,4,4,144,2
15947.0,4906,1,116.64,2,4,3,243,2
15948.0,4832,2,151.29,4,3,2,432,0
15949.0,4840,2,34.67,4,3,4,434,0
15950.0,4825,5,366.63,4,2,1,421,1
15951.0,4824,3,170.63,4,3,2,432,0
15952.0,4857,4,298.08,3,2,2,322,1
15953.0,4839,10,289.69,4,1,2,412,1
15955.0,4848,16,530.07,3,1,1,311,1
15957.0,4855,1,117.09,3,4,3,343,0
15958.0,4898,1,27.89,2,4,4,244,2
15963.0,4843,2,67.48,3,3,3,333,0
15965.0,4841,4,279.1,3,2,2,322,1
15967.0,4847,2,240.88,3,3,2,332,0
15969.0,4826,4,162.45,4,2,2,422,1
15970.0,5127,1,28.6,1,4,4,144,2
15971.0,4841,12,81.39,3,1,3,313,1
15973.0,5059,3,39.61,1,3,4,134,2
15974.0,4863,8,498.34,3,1,1,311,1
15975.0,4908,1,51.440000000000005,2,4,4,244,2
15976.0,4989,2,235.95,1,3,2,132,2
15977.0,4841,2,194.96,3,3,2,332,0
15978.0,4901,1,96.17999999999999,2,4,3,243,2
15980.0,4912,3,89.12,2,3,3,233,2
15981.0,4848,8,214.15,3,1,2,312,1
15983.0,4846,4,237.4,3,2,2,322,1
15984.0,4826,11,753.8100000000001,4,1,1,411,1
15985.0,4947,3,67.77,2,3,3,233,2
15986.0,4854,1,12.559999999999999,3,4,4,344,0
15987.0,4836,7,301.65,4,1,2,412,1
15988.0,4843,1,93.2,3,4,3,343,0
15990.0,4868,2,158.85,3,3,2,332,0
15992.0,4827,1,18.33,4,4,4,444,0
15993.0,4832,10,1271.81,4,1,1,411,1
15994.0,4878,1,118.58,2,4,3,243,2
15996.0,4912,7,525.91,2,1,1,211,1
15998.0,4860,6,1295.94,3,1,1,311,1
16000.0,4826,3,30.11,4,3,4,434,0
16003.0,4853,5,516.9,3,2,1,321,1
16005.0,4836,4,517.44,4,2,1,421,1
16006.0,5035,1,12.620000000000001,1,4,4,144,2
16007.0,4871,4,687.66,3,2,1,321,1
16008.0,4847,3,69.68,3,3,3,333,0
16009.0,4846,4,298.25,3,2,2,322,1
16010.0,5069,3,191.25,1,3,2,132,2
16011.0,4832,16,448.65,4,1,1,411,1
16012.0,4859,3,243.23,3,3,2,332,0
16013.0,4827,54,444.63,4,1,1,411,1
16014.0,4859,4,413.5,3,2,1,321,1
16015.0,4827,4,236.72,4,2,2,422,1
16016.0,4827,10,728.91,4,1,1,411,1
16017.0,4871,1,85.62,3,4,3,343,0
16018.0,4863,2,92.51,3,3,3,333,0
16019.0,4825,10,556.88,4,1,1,411,1
16020.0,4840,3,112.45,4,3,3,433,0
16022.0,5084,1,251.48,1,4,2,142,2
16023.0,4870,3,316.06,3,3,1,331,1
16024.0,4836,1,71.35,4,4,3,443,0
16025.0,4853,1,55.339999999999996,3,4,3,343,0
16026.0,4867,1,41.14,3,4,4,344,0
16027.0,4915,7,298.66,2,1,2,212,1
16029.0,4862,76,24111.14,3,1,1,311,1
16030.0,5133,1,67.1,1,4,3,143,2
16031.0,4916,2,278.97,2,3,2,232,2
16033.0,4829,27,3852.33,4,1,1,411,1
16034.0,5020,3,56.2,1,3,3,133,2
16036.0,4911,2,117.35000000000001,2,3,3,233,2
16037.0,5093,3,121.78,1,3,3,133,2
16038.0,4831,4,96.64,4,2,3,423,0
16040.0,4889,3,254.24,2,3,2,232,2
16041.0,4854,3,32.339999999999996,3,3,4,334,0
16042.0,4846,7,235.47,3,1,2,312,1
16043.0,4861,4,175.77,3,2,2,322,1
16045.0,4943,4,237.29,2,2,2,222,1
16048.0,4909,3,25.72,2,3,4,234,2
16049.0,4864,3,630.23,3,3,1,331,1
16050.0,4997,1,25.85,1,4,4,144,2
16052.0,4878,1,84.61,2,4,3,243,2
16053.0,4856,2,242.24,3,3,2,332,0
16054.0,4969,1,279.87,1,4,2,142,2
16055.0,5044,1,71.9,1,4,3,143,2
16056.0,4869,1,256.08,3,4,2,342,0
16057.0,4828,10,567.86,4,1,1,411,1
16059.0,4889,6,559.68,2,1,1,211,1
16061.0,5093,1,29.95,1,4,4,144,2
16062.0,4833,4,174.24,4,2,2,422,1
16063.0,5084,1,51.58,1,4,4,144,2
16065.0,5189,1,138.62,1,4,2,142,2
16066.0,4840,5,316.24,4,2,1,421,1
16070.0,4846,2,69.45,3,3,3,333,0
16071.0,4868,1,57.48,3,4,3,343,0
16072.0,5112,1,193.19,1,4,2,142,2
16073.0,5115,2,5.1,1,3,4,134,2
16076.0,4827,11,329.49,4,1,1,411,1
16078.0,5107,1,4.95,1,4,4,144,2
16079.0,4840,3,62.4,4,3,3,433,0
16080.0,4905,3,19.61,2,3,4,234,2
16081.0,4880,5,635.06,2,2,1,221,1
16083.0,4924,2,48.82,2,3,4,234,2
16084.0,5123,1,100.54,1,4,3,143,2
16085.0,4847,5,398.65,3,2,1,321,1
16086.0,4883,6,127.67,2,1,3,213,1
16091.0,4978,2,51.15,1,3,4,134,2
16092.0,4922,5,116.52,2,2,3,223,2
16093.0,4930,1,0.85,2,4,4,244,2
16094.0,4835,6,243.6,4,1,2,412,1
16096.0,5088,1,159.23000000000002,1,4,2,142,2
16097.0,5064,1,53.599999999999994,1,4,3,143,2
16098.0,4911,7,296.45,2,1,2,212,1
16099.0,4874,3,72.87,3,3,3,333,0
16101.0,4833,3,214.79,4,3,2,432,0
16102.0,4866,3,148.13,3,3,2,332,0
16103.0,4831,6,221.15,4,1,2,412,1
16104.0,4885,1,97.48,2,4,3,243,2
16105.0,5072,1,15.34,1,4,4,144,2
16106.0,4889,1,9.08,2,4,4,244,2
16107.0,4841,7,135.31,3,1,2,312,1
16108.0,4908,2,95.78,2,3,3,233,2
16109.0,5042,2,28.419999999999998,1,3,4,134,2
16110.0,4869,3,802.32,3,3,1,331,1
16112.0,4967,4,8.92,2,2,4,224,2
16113.0,5007,1,79.53,1,4,3,143,2
16114.0,4994,1,26.75,1,4,4,144,2
16115.0,4833,8,669.36,4,1,1,411,1
16116.0,5029,2,158.44,1,3,2,132,2
16117.0,5013,1,73.47,1,4,3,143,2
16119.0,4832,2,34.11,4,3,4,434,0
16120.0,4883,5,56.71,2,2,3,223,2
16121.0,4881,2,416.62,2,3,1,231,1
16122.0,4897,4,60.16,2,2,3,223,2
16123.0,4875,1,49.72,2,4,4,244,2
16124.0,5140,2,150.4,1,3,2,132,2
16125.0,5191,1,41.72,1,4,4,144,2
16126.0,4853,4,427.44,3,2,1,321,1
16127.0,4863,1,124.25,3,4,3,343,0
16128.0,4841,5,215.83,3,2,2,322,1
16131.0,4875,6,253.01,2,1,2,212,1
16133.0,4827,46,1169.3,4,1,1,411,1
16134.0,4845,3,76.71,3,3,3,333,0
16135.0,5086,1,72.3,1,4,3,143,2
16136.0,4883,3,98.26,2,3,3,233,2
16138.0,5192,1,7.95,1,4,4,144,2
16139.0,4842,3,85.97,3,3,3,333,0
16140.0,4876,4,75.62,2,2,3,223,2
16141.0,4912,1,140.65,2,4,2,242,2
16142.0,5073,1,106.44,1,4,3,143,2
16143.0,4827,7,486.71,4,1,1,411,1
16144.0,5070,1,10.95,1,4,4,144,2
16145.0,4832,18,518.48,4,1,1,411,1
16146.0,4981,3,60.74,1,3,3,133,2
16147.0,4957,1,86.03,2,4,3,243,2
16148.0,5120,1,1.06,1,4,4,144,2
16149.0,4828,2,22.57,4,3,4,434,0
16150.0,4862,10,422.59,3,1,1,311,1
16152.0,5092,1,173.31,1,4,2,142,2
16153.0,4873,5,266.19,3,2,2,322,1
16156.0,4832,13,444.76,4,1,1,411,1
16157.0,4839,4,66.17,4,2,3,423,0
16159.0,5105,1,26.2,1,4,4,144,2
16160.0,4888,4,38.589999999999996,2,2,4,224,2
16161.0,4825,26,1636.0,4,1,1,411,1
16162.0,5076,1,18.7,1,4,4,144,2
16163.0,5048,3,32.9,1,3,4,134,2
16164.0,4841,4,102.69,3,2,3,323,0
16168.0,4834,28,329.17,4,1,1,411,1
16169.0,4832,4,175.94,4,2,2,422,1
16170.0,4874,7,262.97,3,1,2,312,1
16171.0,4883,1,10.25,2,4,4,244,2
16172.0,4919,5,133.38,2,2,2,222,1
16173.0,4839,7,347.66,4,1,1,411,1
16174.0,4950,3,85.67999999999999,2,3,3,233,2
16175.0,4918,4,208.37,2,2,2,222,1
16177.0,4874,1,81.15,3,4,3,343,0
16178.0,4962,1,25.55,2,4,4,244,2
16179.0,4884,1,41.06,2,4,4,244,2
16180.0,4924,10,430.65,2,1,1,211,1
16181.0,4897,1,26.53,2,4,4,244,2
16182.0,4896,4,59.36,2,2,3,223,2
16183.0,4891,1,52.730000000000004,2,4,4,244,2
16184.0,4888,7,183.61,2,1,2,212,1
16185.0,4840,2,102.37,4,3,3,433,0
16186.0,4846,13,402.16,3,1,1,311,1
16187.0,4855,17,644.91,3,1,1,311,1
16188.0,4868,4,148.86,3,2,2,322,1
16189.0,4839,2,43.379999999999995,4,3,4,434,0
16190.0,4864,1,43.12,3,4,4,344,0
16191.0,4826,25,341.58,4,1,1,411,1
16193.0,5060,1,44.6,1,4,4,144,2
16198.0,4899,1,62.691,2,4,3,243,2
16200.0,4828,2,464.55,4,3,1,431,1
16201.0,4827,5,234.15,4,2,2,422,1
16202.0,5184,1,62.730000000000004,1,4,3,143,2
16203.0,4882,5,104.4,2,2,3,223,2
16204.0,4847,1,117.2,3,4,3,343,0
16205.0,4854,4,218.02,3,2,2,322,1
